 137   5.416368  -2.126796   2.647 2
 138   6.310050  -7.697634   1.902 2
 139  18.891708  12.899652   1.294 2
 140   0.673818  19.822578   1.968 2
 141   4.947438  -3.706656   2.089 2
 142   0.033066  16.319076   2.163 2
 143 -10.920378  -1.612446   2.976 2
 144   5.578482  -9.298566   3.831 2
 145  18.975018  10.825884   4.082 2
 146  -5.451330   8.105778   3.131 2
 147   6.676518   3.717594   3.446 5
 148   1.808160  28.897662   4.485 2
 149  -7.826496  -0.919644   3.047 2
 150  12.533112  16.879884   1.542 4
 151  20.097150  12.738702   1.937 2
 152  -3.396360  25.437834   3.354 2
 153  21.073944  10.664484   2.128 2
 154  17.928618  21.502494   2.212 2
 155   7.689726   9.292488   6.269 4
 156   7.930674  -0.041070   5.068 3
 157  -2.707302   0.873708   3.990 4
 158  24.606768   9.832068   2.870 2
 159  -1.551372  23.231988   2.641 2
 160  17.736882   9.336024   1.709 2
 161   2.242590   8.599626   4.212 4
 162   2.189208  -1.542084   1.695 2
 163  26.504736   5.492964   2.880 2
 164  -5.229354   4.179018   2.392 2
 165   5.681166  -4.989642   3.031 2
 166   4.333110  -3.679776   3.552 2
 167  17.695356  13.949454   3.798 2
 168  -2.065452  -1.778982   1.852 4
 169   9.476160  -3.294528   2.766 2
 170  18.080598  21.382470   2.172 2
 171  24.722640   7.884762   3.631 2
 172   5.259990   5.382000   2.202 4
 173  10.348044  16.258800   2.303 4
 174   2.215980  18.871002   2.755 2
 175   4.986702  -2.443656   3.814 2
 176  11.456874  23.259078   1.343 2
 177   3.720834  27.818928   2.827 2
 178   2.425806  25.724130   2.446 2
 179  13.097190  20.856180   2.603 2
 180   6.168228   4.483086   4.129 5
 181  20.977848   3.682866   2.930 2
 182   0.670920  -0.439332   3.621 4
 183  16.070046  16.932804   6.059 4
 184  18.717744  15.500286   2.245 2
 185   1.969422  19.616538   2.091 2
 186   4.148352  20.332896   4.616 2
 187  25.800768   8.408118   4.026 2
 188   8.100336  -4.676046   2.948 2
 189  10.467900  -8.441088   4.503 2
 190   2.802750  -0.049752   4.996 5
 191   1.799430   6.847944   2.852 4
 192  -0.123954  24.187746   5.457 2
 193 -12.156732   0.873588   3.249 2
 194  14.510040   5.968962   1.822 2
 195   0.327954  -3.790314   4.762 4
 196  24.957138  18.117450   2.551 2
 197  -1.014540  -3.816060   4.809 4
 198  18.502824  27.649236   5.006 2
 199   4.286262   0.849096   1.740 2
 200  23.715612  11.947854   3.693 2
 201   9.118896   0.194724   2.324 2
 202   0.803958  13.034214   2.751 2
 203  -0.918000  24.277824   4.855 2
 204  23.952756  19.247814   1.837 2
 205   3.634050  16.203678   2.295 2
 206   0.795594  -3.847320   5.211 4
 207  -1.129854   4.338264   2.831 4
 208   0.850758  22.363872   4.083 2
 209  13.211802   8.910072   1.649 2
 210   5.594076  -5.022162   3.038 2
 211   3.946014   9.950322   2.138 2
 212  22.546752  15.030396   2.855 2
 213   6.185982  25.191558   3.511 2
 214   1.575768  13.108722   2.458 2
 215  15.742944   9.399960   2.472 4
 216   4.585710  27.893448   3.295 2
 217  14.842044   7.803498   2.669 2
 218   6.812508  14.825430   2.174 2
 219  -2.285832   4.047444   3.082 4
 220   7.577226  15.771480   2.605 4
 221  -2.864010  14.813562   2.706 2
 222  14.315868  20.318400   2.050 2
 223   6.080976  -7.144776   3.293 2
 224   6.262614   6.946314   2.703 4
 225   6.974064  16.387428   1.928 2
 226   9.570750  15.504720   3.301 4
 227  -2.357106  24.934368   3.633 2
 228  24.502380   1.119564   2.928 2
 229  22.731960   5.167830   2.781 2
 230  24.836058   7.639332   5.162 2
 231  -4.770384  -3.509154   3.476 4
 232   5.023128  15.663894   1.786 2
 233  26.761404  14.047902   2.863 2
 234  22.843746  15.474318   2.853 2
 235  -5.223258  -6.687630   1.907 4
 236   8.475108   5.065854   4.443 4
 237   7.778664  21.897450   2.912 2
 238   9.125670  -5.095872   4.593 2
 239 -11.689272   5.063028   6.419 2
 240  26.603538   7.985976   5.158 2
 241  -4.422972   4.900452   4.422 2
 242  -3.724356   4.326594   1.838 2
 243  -9.186168  -0.458568   2.601 2
 244   1.014060  23.462328   2.095 2
 245  -4.181136  24.957684   4.329 2
 246  12.373776   1.119984   2.727 2
 247  12.195480  19.877976   2.704 2
 248   6.555306   1.387374   2.517 3
 249   8.090256   2.598960   4.073 5
 250  -5.125290   2.722284   2.946 4
 251  -2.538888  16.516962   4.036 2
 252  13.251096  27.609636   2.083 2
 253  22.967022  22.000128   4.820 2
 254  29.852226   6.998118   5.906 2
 255  19.725696  21.350100   1.445 2
 256  -0.496818 -11.499132   4.012 2
 257   0.054822   2.098224   4.259 5
 258  16.019664   9.930390   1.502 2
 259   2.326566  -0.047196   1.907 4
 260  -7.079184   2.254854   2.272 2
 261   5.323104  23.284188   2.483 2
 262   1.615194  -6.687564   2.188 2
 263   5.931324  14.302716   2.124 2
 264   6.061656  17.758116   1.991 2
 265  -7.329096  -6.841314   2.366 2
 266   6.667950  21.424170   5.022 2
 267   7.155714   8.054550   3.266 4
 268   3.831648  11.916672   3.263 2
 269   9.510078  15.003414   4.659 4
 270   9.931164   5.418222   1.672 2
 271   1.822488   4.134972   1.765 3
 272  23.326848   9.042042   2.750 2
 273  -2.719320  -0.582576   2.772 4
 274  12.606336  19.886040   1.854 2
 275   7.065120  27.864072   2.377 2
 276  14.800476  21.744960   2.276 2
 277  -1.995384  20.180334   5.734 2
 278   7.946946  -1.948008   3.370 3
 279 -10.231710   0.314370   5.537 2
 280  17.158554  12.103146   1.813 2
 281   5.852334  20.338362   2.947 2
 282   2.685786 -11.564754   2.656 2
 283   2.138490 -10.981734   2.378 2
 284  15.785592   1.940772   3.190 2
 285  13.991334   1.634610   3.772 2
 286  24.016194  16.118364   2.047 2
 287  -4.958466   1.084578   3.192 4
 288   2.264076  15.138996   5.356 2
 289  17.286138   2.997984   2.466 2
 290  28.090740   3.872316   3.693 2
 291  15.867726  -0.763596   3.874 2
 292  20.085216  21.229818   4.426 2
 293  11.055648  -8.726328   5.250 2
 294 -10.513362   0.848658   2.812 2
 295  19.310076  -0.731256   3.243 2
 296  -0.290724  24.124452   4.561 2
 297   4.270008   6.918042   3.362 4
 298   3.434160  23.643108   3.639 2
 299   1.723980 -11.338668   4.993 2
 300   1.798620  13.275036   3.631 2
 301  -6.104922   2.210772   3.092 4
 302  -6.857496  -7.288320   3.260 2
 303   6.898488  14.605656   4.293 4
 304   8.129868  -8.643438   4.217 2
 305   2.032602  28.626366   2.403 2
 306  -1.545924  12.582516   3.841 2
 307   6.947652  -5.015952   2.953 2
 309   3.652920 -10.540926   2.298 2
 310  21.288432  15.854346   1.693 2
 311  14.625042   1.556208   3.350 2
 312   6.292998  26.403918   2.331 2
 313  19.783470   3.281562   2.024 2
 314   2.118054  18.748440   5.891 2
 315   0.368934  14.310042   3.331 2
 316  -1.968168  19.434288   4.581 2
 317  22.368480  17.029968   3.627 2
 318  25.924110  16.422276   5.418 2
 319  20.284020   8.801598   1.803 2
 320  -6.505206   1.373172   1.706 2
 321   7.626282  11.483706   2.182 4
 322  15.548442  26.886312   2.879 2
 323   6.658920  -6.898794   3.448 2
 324  -2.988972  16.308462   3.941 2
 325  -5.094324  23.611602   4.899 2
 326   8.044806   6.178752   3.045 4
 327  -2.689266  -7.520238   1.729 2
 328  -0.973662  -8.386074   5.122 2
 329 -12.449004   4.671750   4.104 2
 330   5.030700  26.547654   3.711 2
 331  23.478366  15.037518   3.367 2
 332   6.737262  -9.085104   2.059 2
 333  22.814832  15.468426   3.397 2
 334   7.472322  29.999700   3.332 2
 335  24.857262   8.299680   1.804 2
 336  19.496070  12.430326   3.523 2
 337   6.310086   6.029832   3.316 4
 338  20.027160  14.126868   1.165 2
 339  -2.847198   3.099972   4.743 4
 340  20.902350   6.321174   2.066 2
 341  18.777066   6.947994   3.146 2
 342  21.238164  20.353458   5.844 2
 343  22.395936  21.859446   4.815 2
 344  14.914944  11.079402   3.174 4
 345   3.530808  13.233276   5.128 2
 346   3.795258  18.411000   2.479 2
 347  18.575088  21.468078   1.505 2
 348  -7.495326   3.839160   2.335 2
 349   5.638872  25.880076   3.100 2
 350   5.729400  17.935650   2.481 2
 351   7.018686  25.482942   2.160 2
 352   7.192434  16.086102   2.423 4
 353  19.697562  16.583532   4.029 2
 354  15.651054  12.619956   2.725 4
 355  -9.744090   9.242052   5.792 2
 356  -5.784066  -6.556488   2.042 4
 357   3.209010  20.724996   1.932 2
 358  -2.540964 -10.531452   1.753 2
 359  15.554142  18.094152   4.479 2
 360  19.083768  21.865398   2.393 2
 361  13.352556  21.632544   6.174 2
 362  -5.142786  -6.274932   2.119 4
 363   2.189370  18.021570   2.863 2
 364  -9.555678   2.663994   4.707 2
 365  -3.518634  18.474678   3.278 2
 366  -5.490492  -9.254106   2.760 2
 367  -4.228074  -2.128800   3.162 4
 368  15.847266   6.992868   5.273 4
 369  20.105976   7.358160   1.986 2
 370  18.851868  13.923534   1.860 2
 371  13.378314  21.630948   1.700 2
 372  -8.930856   1.621524   2.131 2
 373  22.893258  12.334542   3.745 2
 374  20.379090   7.686528   1.924 2
 375  17.101098   8.537004   2.362 2
 376  -2.409672  19.687638   2.364 2
 377   2.705364  18.445554   1.730 2
 378  10.351398  14.032086   1.433 4
 379  -3.581406  22.043556   4.483 2
 380  12.579528   3.932508   1.594 2
 381   7.250292  11.788026   1.940 4
 382  -7.335864   3.420618   3.050 2
 383  20.317176  22.730634   2.807 2
 384  18.008298  24.153024   1.669 2
 385  16.048578   5.502708   2.920 2
 386  -0.247824   7.446108   4.579 5
 387  20.290980  23.328174   1.887 2
 388  -2.702328  17.935002   3.079 2
 389  16.700730  23.372226   5.802 2
 390  13.278222  -0.122904   2.130 2
 391  21.268854   0.292506   2.236 2
 392   8.100630 -10.500522   4.923 2
 393  22.168818  15.977412   2.621 2
 394  15.674736  15.767874   2.875 4
 395  -3.771600   5.658774   4.556 2
 396   1.830402  -0.612972   2.209 4
 397  17.588742  21.709824   1.339 2
 398  -2.011110  15.593304   2.130 2
 399  10.556076   3.639468   5.743 4
 400  12.505698  28.669218   3.539 2
 401   3.133854  11.894754   2.508 2
 402   4.725486  12.676902   3.038 4
 403   9.587016   4.645890   3.651 4
 404  26.882538  16.460820   3.477 2
 405  11.185380  29.617488   2.064 2
 406   1.008528  13.908258   2.395 2
 407  13.359144  15.821934   1.379 4
 408   3.224940 -12.295482   4.799 2
 409   8.869710  10.640082   5.632 4
